Clients,Average,Std.Dev
15,503.500,0.866025
15,501.600,0.663325
15,501.909,0.995859
15,501.900,0.943398
15,501.900,0.830662
15,502.000,1.09545
15,501.818,1.11340
15,501.909,1.08331
15,501.909,0.899954
15,501.909,1.08331
15,501.909,0.792527
15,501.818,1.11340
15,502.000,0.942809
15,501.909,0.899954
15,501.909,0.899954
15,501.909,1.08331
15,503.800,2.22711
15,503.250,1.08972
15,503.000,1.09545
15,504.000,2.09762
15,504.000,2.09762
15,503.600,1.85472
15,505.000,2.94392
15,503.800,1.93907
15,503.200,1.16619
15,503.800,2.40000
15,503.400,1.49666
15,504.250,2.27761
15,503.400,1.01980
15,503.400,1.35647
15,503.000,0.894427
15,502.500,1.00000
15,503.000,2.56905
15,502.909,1.97505
15,502.636,1.91988
15,502.909,2.15130
15,502.636,1.61091
15,502.909,2.02056
15,503.200,2.52190
15,503.000,2.08893
15,502.727,1.91125
15,503.000,3.16228
15,502.600,1.90788
15,503.000,2.08893
15,502.545,1.37270
15,502.727,2.00413
15,502.500,0.866025
15,502.500,1.11803
15,502.500,0.866025
15,503.000,0.755929
15,502.500,0.866025
15,502.500,0.866025
15,502.500,1.00000
15,502.500,1.22474
15,502.571,1.04978
15,502.500,1.41421
15,502.500,0.866025
15,502.500,1.41421
15,502.143,0.989743
15,502.375,1.21835
15,502.286,0.699854
20,503.182,1.79991
20,504.250,2.89036
20,504.273,3.49261
20,504.545,3.28533
20,504.250,2.77263
20,504.167,3.21023
20,504.250,3.34477
20,504.273,3.16489
20,504.800,3.05941
20,503.833,3.55512
20,504.250,3.34477
20,503.900,3.01496
20,504.250,3.05846
20,503.818,3.48551
20,503.273,1.60062
20,504.273,3.44016
20,504.273,3.33278
20,504.167,3.36237
20,504.167,3.13138
20,504.250,2.86138
20,502.636,1.36666
20,502.636,1.29844
20,502.500,1.38444
20,502.182,1.69589
20,502.273,1.21288
20,502.545,1.30479
20,502.545,1.23315
20,502.500,1.38444
20,502.500,1.50000
20,502.417,1.18732
20,502.417,1.18732
20,502.200,1.32665
20,502.417,1.32025
20,502.500,1.32288
20,502.455,1.55877
20,502.364,1.22643
20,502.545,1.30479
20,502.364,1.49379
20,502.333,1.37437
20,502.500,1.25831
20,504.200,1.66132
20,504.400,1.62481
20,504.556,1.94999
20,504.200,1.83303
20,504.300,1.67631
20,504.500,1.62788
20,504.400,1.62481
20,504.200,1.66132
20,504.400,1.95959
20,504.400,1.62481
20,504.400,1.95959
20,503.889,2.13148
20,504.300,1.73494
20,504.200,1.77764
20,504.400,1.95959
20,504.400,1.62481
20,504.400,1.74356
20,504.300,1.67631
20,504.222,1.74978
20,504.400,1.62481
20,503.628,1.65688
20,503.634,1.67850
20,503.683,1.73119
20,503.634,1.66391
20,503.524,1.57719
20,503.650,1.66658
20,503.628,1.80469
20,503.590,1.69036
20,503.571,1.57575
20,503.561,1.71149
20,503.615,1.68881
20,503.700,1.92614
20,503.538,1.67709
20,503.537,1.66891
20,503.590,1.65975
20,503.641,1.59305
20,503.628,1.71211
20,503.605,1.78025
20,503.600,1.85472
20,503.667,1.74119
20,502.900,1.13578
20,502.900,1.22066
20,503.000,1.15470
20,502.900,1.37477
20,502.800,1.16619
20,503.250,1.39194
20,502.900,1.30000
20,502.800,1.16619
20,502.800,1.16619
20,502.800,1.16619
20,502.900,1.13578
20,503.000,1.54919
20,502.444,0.831479
20,503.000,1.26491
20,503.000,1.34164
20,503.111,1.36987
20,502.900,1.44568
20,502.889,1.19670
20,502.900,1.13578
20,502.667,1.49071
20,505.200,3.65513
20,505.400,3.72022
20,505.000,3.84708
20,505.200,3.42929
20,505.250,3.41870
20,505.400,3.92938
20,506.000,2.54951
20,505.500,3.04138
20,504.800,4.06940
20,505.400,4.07922
20,505.200,3.65513
20,505.400,2.93939
20,504.800,3.86782
20,505.200,2.92575
20,505.000,3.40588
20,505.200,3.65513
20,505.200,2.92575
20,504.800,4.06940
20,505.200,3.65513
20,505.400,3.72022
20,505.091,2.60958
20,505.000,2.66288
20,505.000,2.33550
20,505.091,2.31417
20,505.091,2.71208
20,505.091,2.57451
20,505.000,2.33550
20,505.091,2.27454
20,505.091,2.42916
20,504.909,2.84300
20,505.091,3.26008
20,504.909,2.84300
20,505.091,2.50289
20,505.091,2.31417
20,505.000,3.09839
20,505.091,2.64419
20,504.909,2.64419
20,505.400,2.28910
20,504.400,1.49666
20,505.000,2.26078
20,503.778,2.04275
20,504.000,2.30940
20,503.625,2.64280
20,504.000,2.66667
20,503.667,1.94365
20,503.222,1.81217
20,503.222,1.68508
20,504.000,2.16025
20,504.000,2.44949
20,503.625,2.05776
20,503.444,2.00616
20,502.875,1.76334
20,503.222,1.81217
20,503.667,1.94365
20,503.778,2.43939
20,504.000,3.01846
20,504.000,1.73205
20,503.875,2.31503
20,503.333,1.88562
20,504.143,2.64189
20,503.500,0.957427
20,503.667,1.24722
20,503.571,1.04978
20,503.200,0.748331
20,503.571,1.04978
20,503.429,1.17803
20,502.667,1.37437
20,502.667,1.37437
20,503.500,0.957427
20,503.286,1.27775
20,503.500,1.25831
20,503.143,1.45686
20,503.429,1.17803
20,503.143,1.72615
20,502.333,3.81517
20,503.200,0.748331
20,503.500,1.60728
20,503.571,1.04978
20,503.429,1.17803
20,503.286,1.57791
20,505.333,3.39935
20,505.500,2.75379
20,505.833,3.02306
20,505.000,2.36643
20,505.500,2.75379
20,507.000,3.39116
20,505.833,3.48409
20,506.500,3.20156
20,505.833,2.91071
20,505.500,2.75379
20,505.000,2.76887
20,505.167,2.54406
20,505.333,3.77124
20,505.000,2.94392
20,506.000,3.51188
20,505.833,3.67045
20,505.333,3.54338
20,505.167,3.07770
20,505.833,3.23608
20,505.500,2.75379
30,506.143,7.14000
30,505.000,3.96412
30,505.571,4.46757
30,505.143,3.75798
30,505.571,5.72855
30,506.143,7.47240
30,506.333,5.82142
30,506.000,7.50238
30,506.333,4.98888
30,506.500,5.18813
30,504.857,4.32364
30,505.167,3.53160
30,505.286,3.53409
30,505.571,7.16853
30,505.143,4.12063
30,505.429,3.73620
30,505.000,3.66450
30,505.571,3.88613
30,505.167,5.78552
30,505.571,6.43333
30,505.000,3.29502
30,506.143,6.24336
30,505.429,4.27140
30,505.571,5.77821
30,504.857,4.32364
30,506.000,4.95696
30,505.286,3.53409
30,505.286,4.09579
30,505.143,4.32364
30,505.286,3.88088
30,505.333,2.42670
30,505.250,1.08972
30,505.000,2.70801
30,505.000,2.51661
30,505.667,1.59861
30,505.500,1.80278
30,505.333,1.88562
30,505.200,2.71293
30,504.833,2.67187
30,504.400,2.57682
30,505.000,1.58114
30,505.167,2.11476
30,505.600,1.20000
30,505.600,1.35647
30,505.333,2.05480
30,505.167,2.11476
30,504.667,2.74874
30,505.500,1.11803
30,505.167,1.77169
30,505.500,2.21736
30,505.500,1.25831
30,505.333,2.35702
30,506.000,0.707107
30,505.333,2.13437
30,505.000,2.70801
30,505.667,1.37437
30,505.500,1.89297
30,505.333,1.37437
30,504.833,2.67187
30,505.333,2.42670
30,503.714,3.34725
30,503.786,3.38439
30,503.923,3.85230
30,503.714,3.51382
30,503.786,3.34191
30,503.667,3.42377
30,504.083,3.47511
30,503.923,3.07500
30,503.714,3.17194
30,503.833,3.62476
30,503.786,2.85804
30,503.769,3.14163
30,503.786,3.34191
30,503.714,3.38966
30,503.923,3.56180
30,503.571,3.17837
30,503.462,3.05376
30,503.714,2.76273
30,503.714,3.38966
30,503.923,3.22160
30,503.857,3.31355
30,503.923,3.22160
30,504.000,2.91548
30,503.500,3.20156
30,503.769,3.14163
30,503.273,2.09288
30,503.643,3.17596
30,503.583,3.27766
30,503.692,3.49471
30,503.500,3.20156
30,505.143,3.22617
30,506.286,4.23301
30,505.375,3.70599
30,505.375,3.15981
30,505.750,3.30719
30,505.875,3.68909
30,505.625,4.15143
30,505.375,3.35177
30,505.714,4.46300
30,505.750,3.30719
30,505.000,3.46410
30,505.500,4.58258
30,504.143,2.99660
30,503.714,4.02543
30,506.333,4.92161
30,505.375,4.38570
30,505.000,3.87298
30,505.750,3.26917
30,504.143,1.95876
30,505.571,4.37059
30,505.375,4.12121
30,505.571,4.65548
30,505.500,3.70810
30,505.500,4.18330
30,505.375,3.15981
30,505.375,4.29935
30,505.500,3.77492
30,505.500,4.69042
30,505.143,3.90708
30,504.714,2.81396
30,505.111,3.66498
30,504.778,3.25842
30,504.667,3.12694
30,504.333,2.10819
30,503.889,1.85259
30,505.000,3.16228
30,504.111,1.96889
30,504.333,1.82574
30,504.111,1.85259
30,505.000,3.60555
30,505.111,3.57287
30,505.250,3.15238
30,504.667,3.05505
30,505.222,3.48896
30,504.111,1.85259
30,504.333,2.05480
30,504.571,3.06394
30,504.000,2.77746
30,504.111,1.79161
30,504.444,2.79329
30,505.000,3.27872
30,505.000,3.23179
30,504.375,3.70599
30,504.778,2.69888
30,505.375,3.67211
30,503.889,1.85259
30,504.333,2.86744
30,504.778,3.04696
30,504.333,2.82843
30,505.111,3.69518
30,508.000,5.29150
30,505.600,3.92938
30,507.200,3.48712
30,506.833,5.33594
30,506.667,4.42217
30,508.400,4.92341
30,508.250,6.86932
30,506.833,5.75664
30,508.167,4.52462
30,508.000,5.68624
30,506.667,3.19722
30,507.000,6.35085
30,507.833,3.80424
30,506.167,6.20260
30,508.333,4.85341
30,507.333,5.34374
30,506.833,4.25898
30,508.167,4.41273
30,506.600,4.92341
30,506.667,4.98888
30,506.333,4.64280
30,507.000,6.83130
30,506.667,3.39935
30,506.833,6.46572
30,506.800,3.86782
30,506.833,4.29793
30,507.333,5.08811
30,505.833,3.84780
30,507.833,3.80424
30,505.833,3.84780
30,507.750,2.77263
30,507.000,3.53553
30,507.250,1.47902
30,507.000,2.91548
30,507.250,2.48747
30,507.250,2.94746
30,507.000,1.87083
30,507.250,1.78536
30,507.750,1.78536
30,507.250,2.27761
30,507.000,2.91548
30,507.250,1.78536
30,507.250,2.38485
30,507.000,2.91548
30,507.000,3.08221
30,507.000,2.54951
30,507.250,2.27761
30,507.250,2.94746
30,507.500,1.50000
30,507.000,1.87083
30,507.250,2.58602
30,505.333,2.49444
30,507.250,3.96074
30,508.000,3.26599
30,507.000,2.91548
30,504.500,6.18466
30,507.250,2.38485
30,507.000,2.91548
30,507.750,2.27761
30,507.250,2.58602
30,509.000,1.58114
30,509.250,3.69966
30,508.750,1.92029
30,510.000,5.43139
30,509.250,3.69966
30,509.500,5.17204
30,508.750,1.92029
30,509.250,2.68095
30,509.000,2.23607
30,509.500,3.90512
30,509.250,1.92029
30,509.000,1.87083
30,509.500,1.65831
30,509.000,2.73861
30,508.750,1.78536
30,509.750,5.80409
30,509.500,3.27872
30,509.750,3.49106
30,508.750,4.81534
30,508.667,3.39935
30,509.250,3.69966
30,509.000,4.94975
30,508.750,1.47902
30,511.333,4.64280
30,509.750,3.63146
30,509.250,3.69966
30,509.500,4.03113
30,505.750,5.49432
30,509.000,4.06202
30,509.250,3.69966
30,503.333,2.42670
30,503.857,2.09956
30,503.667,1.88562
30,503.571,1.59079
30,503.857,2.03038
30,503.286,1.27775
30,503.571,2.12852
30,504.500,1.97906
30,503.286,1.27775
30,503.857,1.72615
30,503.333,2.21108
30,504.000,2.20389
30,503.571,2.06032
30,503.571,1.98977
30,503.429,1.98977
30,503.286,1.27775
30,503.571,1.59079
30,503.571,2.12852
30,504.000,1.85164
30,503.571,2.06032
30,503.571,1.49830
30,503.571,2.32115
30,503.167,2.19216
30,503.571,1.39971
30,504.000,2.20389
30,503.714,1.57791
30,503.500,1.70783
30,503.167,2.03443
30,504.333,1.79505
30,503.571,2.19461
30,504.000,3.13786
30,504.154,2.93116
30,504.167,2.76385
30,504.154,3.25449
30,504.083,3.27766
30,504.077,3.38462
30,503.182,1.74867
30,504.000,3.44182
30,504.077,3.24539
30,504.077,3.64716
30,504.154,2.74131
30,503.583,2.17786
30,504.154,2.82424
30,504.000,3.16228
30,504.231,3.11705
30,504.273,3.13603
30,504.077,3.29245
30,503.917,3.32812
30,504.231,2.57664
30,504.167,2.82351
30,504.000,3.36650
30,503.923,3.45212
30,503.615,3.19948
30,504.154,3.34770
30,503.923,3.17348
30,504.000,3.13786
30,504.333,3.59011
30,504.077,3.56180
30,504.083,3.30299
30,504.167,2.96742
40,508.125,2.75851
40,508.111,2.68512
40,508.000,2.73861
40,508.000,3.66450
40,507.556,2.83279
40,508.111,2.76664
40,507.375,3.87097
40,508.000,3.02372
40,508.375,3.12000
40,507.667,2.98142
40,508.000,2.69258
40,507.889,3.38114
40,507.556,2.94811
40,508.111,2.68512
40,508.000,2.49444
40,508.375,3.19912
40,508.111,2.60104
40,507.889,3.51013
40,507.875,3.51559
40,508.000,2.49444
40,508.250,3.15238
40,508.125,3.25720
40,508.375,3.27634
40,507.889,3.14270
40,507.667,3.09121
40,507.667,3.23179
40,507.625,2.59507
40,508.333,2.66667
40,508.111,2.80652
40,508.111,2.99794
40,508.000,2.49444
40,508.111,2.84583
40,507.625,2.68968
40,507.556,2.94811
40,508.000,3.09121
40,507.750,3.26917
40,507.889,3.87139
40,508.125,2.75851
40,507.889,3.51013
40,507.000,2.23607
40,510.750,5.26189
40,507.333,2.62467
40,508.667,5.49747
40,508.500,4.34933
40,508.200,4.40000
40,508.000,4.54606
40,508.167,2.54406
40,509.600,4.07922
40,508.833,5.39804
40,509.333,5.18545
40,508.250,2.38485
40,509.000,6.32456
40,509.333,4.95536
40,509.000,4.39697
40,508.500,4.34933
40,508.500,3.09570
40,508.167,5.24140
40,509.333,5.43650
40,509.333,5.43650
40,509.000,6.63325
40,508.000,4.50925
40,508.200,3.86782
40,508.667,4.98888
40,508.667,4.67856
40,509.333,5.52771
40,507.600,4.84149
40,508.800,5.56417
40,509.000,6.75771
40,507.500,4.27200
40,507.833,3.89087
40,507.333,2.74874
40,509.000,6.29815
40,508.333,5.76387
40,508.667,5.49747
40,509.000,6.32456
40,507.200,3.76298
40,507.833,3.53160
40,508.167,5.45945
40,507.333,2.62467
40,509.400,5.42586
40,504.909,3.50207
40,504.182,2.08100
40,505.231,4.15385
40,504.538,2.20543
40,505.083,3.22641
40,505.417,3.04024
40,504.250,1.92029
40,504.333,2.32140
40,504.923,3.17348
40,504.538,2.43738
40,504.692,2.26630
40,505.000,3.37411
40,505.250,3.13913
40,505.231,3.01672
40,504.923,3.40727
40,505.583,3.04024
40,504.923,3.24539
40,505.083,3.37783
40,504.923,3.19763
40,505.231,3.96434
40,504.364,2.38452
40,505.231,3.16602
40,505.583,3.17433
40,505.417,3.04024
40,504.538,2.09818
40,504.923,3.73057
40,504.250,2.08666
40,504.769,2.39081
40,504.250,2.00520
40,504.727,2.45286
40,505.083,3.37783
40,505.077,3.26900
40,504.769,2.35842
40,504.538,2.24003
40,505.333,4.64280
40,505.000,2.66025
40,505.231,3.16602
40,505.083,3.12139
40,504.923,3.40727
40,505.167,2.70288
40,504.000,2.28035
40,505.250,2.04634
40,504.600,2.15407
40,504.200,1.72047
40,504.800,1.46969
40,504.800,1.83303
40,504.600,1.35647
40,504.400,1.01980
40,504.400,1.95959
40,504.600,1.35647
40,503.800,2.78568
40,504.000,2.28035
40,504.200,1.93907
40,504.000,2.28035
40,504.250,1.47902
40,505.000,2.09762
40,504.800,1.46969
40,504.400,1.35647
40,504.400,1.95959
40,504.400,2.87054
40,504.400,1.85472
40,504.600,1.74356
40,504.400,1.95959
40,504.200,1.72047
40,504.200,1.72047
40,504.000,2.44949
40,504.600,1.95959
40,504.600,3.82623
40,504.400,1.95959
40,504.400,1.01980
40,504.600,1.74356
40,505.000,1.67332
40,504.800,1.83303
40,503.250,2.68095
40,504.600,1.35647
40,504.200,1.93907
40,505.200,2.40000
40,504.000,2.44949
40,504.600,1.01980
40,504.400,1.35647
40,506.200,2.13542
40,504.200,1.16619
40,504.800,1.60000
40,506.400,3.72022
40,505.600,2.72764
40,505.000,1.58114
40,504.800,2.13542
40,506.250,2.86138
40,504.600,1.01980
40,504.000,1.67332
40,505.800,2.71293
40,505.600,3.77359
40,504.800,1.93907
40,506.250,3.76663
40,505.800,2.85657
40,505.750,3.63146
40,506.333,3.39935
40,504.600,1.62481
40,505.400,2.33238
40,505.800,2.31517
40,505.400,3.00666
40,504.400,1.49666
40,505.600,3.77359
40,505.000,2.60768
40,504.800,2.31517
40,504.200,1.60000
40,505.250,2.48747
40,505.800,3.42929
40,505.200,3.18748
40,504.800,2.13542
40,505.800,2.03961
40,507.250,4.86698
40,506.600,3.82623
40,505.200,3.42929
40,507.000,4.04969
40,504.600,1.74356
40,503.800,2.03961
40,505.400,3.38231
40,505.000,1.78885
40,505.800,3.96989
40,504.429,1.67819
40,504.571,1.67819
40,504.500,2.00000
40,504.000,1.63299
40,504.286,1.27775
40,504.500,2.00000
40,504.375,1.72753
40,505.125,2.36841
40,504.167,1.46249
40,504.000,1.00000
40,504.143,2.58725
40,503.857,1.45686
40,504.375,1.79844
40,504.250,1.19896
40,504.750,1.92029
40,504.500,2.00000
40,504.125,2.08791
40,504.500,2.00000
40,505.000,1.92725
40,505.125,2.42061
40,503.875,2.08791
40,504.125,1.53603
40,505.000,1.87083
40,504.250,1.19896
40,504.125,2.08791
40,504.125,2.08791
40,504.375,1.49478
40,504.375,1.65359
40,504.250,2.43670
40,504.000,1.73205
40,505.000,1.87083
40,504.375,1.72753
40,504.750,2.27761
40,503.571,1.76126
40,504.125,2.08791
40,504.571,2.19461
40,504.143,1.35526
40,504.250,1.85405
40,504.250,1.39194
40,504.750,2.63391
40,504.733,1.28927
40,504.533,1.45449
40,504.667,1.49071
40,504.500,1.45160
40,504.625,1.61536
40,504.400,1.99332
40,504.429,1.23718
40,504.500,1.32288
40,504.667,1.81353
40,504.533,1.40791
40,504.563,1.57990
40,504.400,1.74356
40,504.500,1.22474
40,504.467,1.85712
40,504.929,1.48633
40,504.571,1.49830
40,504.500,2.09165
40,504.533,1.45449
40,504.400,1.25433
40,504.333,1.73845
40,504.625,1.53603
40,504.500,1.32288
40,504.467,2.09338
40,504.429,1.49830
40,504.625,1.40868
40,504.533,1.14698
40,504.563,1.53984
40,504.214,2.11047
40,504.500,1.32288
40,504.357,1.75691
40,504.533,1.58605
40,504.563,1.36788
40,504.563,1.36788
40,504.438,2.03005
40,504.625,1.61536
40,504.308,1.43498
40,504.500,1.72171
40,504.563,1.32140
40,504.429,1.44984
40,504.438,2.06061
40,505.875,3.29536
40,505.625,3.19912
40,505.714,2.24972
40,506.125,3.21860
40,504.857,2.53144
40,504.833,1.95078
40,506.125,3.78938
40,505.375,2.91280
40,505.375,3.03881
40,506.667,4.53382
40,505.625,3.56853
40,506.571,3.53986
40,505.857,3.18158
40,506.125,3.29536
40,505.250,2.72718
40,505.500,3.12250
40,505.143,2.58725
40,505.875,3.29536
40,505.625,2.86956
40,505.625,3.83854
40,506.125,3.29536
40,505.125,2.84770
40,505.625,3.73957
40,505.375,4.18143
40,506.375,3.56853
40,506.125,3.29536
40,505.625,3.56853
40,506.286,3.57428
40,505.625,3.83854
40,505.500,3.12250
40,505.714,3.01019
40,505.375,2.73576
40,505.286,3.05728
40,506.375,3.77285
40,506.250,3.45507
40,506.250,4.11552
40,506.125,3.51559
40,505.875,3.51559
40,505.375,2.95540
40,505.375,2.95540
40,504.250,1.75000
40,504.000,1.74718
40,504.056,1.84006
40,504.000,1.79505
40,504.111,2.05180
40,504.000,1.77705
40,504.000,2.00000
40,504.294,1.99307
40,504.294,2.16291
40,504.056,1.64898
40,504.053,2.08941
40,504.111,1.94047
40,504.211,2.04113
40,504.211,1.88006
40,504.167,1.80278
40,504.053,1.98610
40,504.105,1.86081
40,503.889,2.02454
40,503.778,1.98762
40,503.944,1.77865
40,504.235,1.59150
40,504.053,2.03841
40,504.158,1.92663
40,504.056,2.04049
40,504.000,1.77705
40,504.000,1.79505
40,504.000,1.83533
40,504.111,1.88234
40,504.000,1.76383
40,504.167,1.92209
40,504.000,1.65434
40,503.947,1.76139
40,504.211,1.85185
40,503.947,1.66934
40,503.765,1.69877
40,504.053,1.84886
40,504.167,1.89297
40,504.353,1.84522
40,504.118,1.99654
40,503.889,1.69604
40,505.444,4.13954
40,505.444,4.13954
40,505.111,3.38114
40,505.778,3.85221
40,505.333,3.46410
40,505.444,4.19288
40,504.857,3.97954
40,504.667,4.76095
40,505.333,3.43188
40,505.222,3.18949
40,505.000,4.37163
40,505.625,3.46185
40,505.222,3.99382
40,505.500,4.38748
40,505.111,3.41384
40,505.556,5.01356
40,505.444,4.19288
40,505.889,3.87139
40,505.444,4.71666
40,505.556,5.01356
40,505.375,5.78657
40,505.333,4.24264
40,504.889,3.89998
40,505.125,3.37037
40,505.778,4.23682
40,505.333,4.39697
40,504.875,3.68909
40,505.875,4.07546
40,505.000,3.77492
40,505.778,4.02155
40,504.889,3.31476
40,505.222,3.67507
40,505.750,4.94343
40,505.375,3.56853
40,504.889,3.28107
40,505.875,3.72282
40,505.222,3.45697
40,504.875,3.47985
40,504.889,3.47833
40,505.667,4.16333
